Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	wt_0h_1 Spectral Count	wt_0h_2 Spectral Count	wt_0h_3 Spectral Count	wt_10h_1 Spectral Count	wt_10h_2 Spectral Count	wt_10h_3 Spectral Count	wt_2h_1 Spectral Count	wt_2h_2 Spectral Count	wt_2h_3 Spectral Count	wt_4h_1 Spectral Count	wt_4h_2 Spectral Count	wt_4h_3 Spectral Count	wt_8h_1 Spectral Count	wt_8h_2 Spectral Count	wt_8h_3 Spectral Count	wt_0h_1 Unique Spectral Count	wt_0h_2 Unique Spectral Count	wt_0h_3 Unique Spectral Count	wt_10h_1 Unique Spectral Count	wt_10h_2 Unique Spectral Count	wt_10h_3 Unique Spectral Count	wt_2h_1 Unique Spectral Count	wt_2h_2 Unique Spectral Count	wt_2h_3 Unique Spectral Count	wt_4h_1 Unique Spectral Count	wt_4h_2 Unique Spectral Count	wt_4h_3 Unique Spectral Count	wt_8h_1 Unique Spectral Count	wt_8h_2 Unique Spectral Count	wt_8h_3 Unique Spectral Count	wt_0h_1 Total Spectral Count	wt_0h_2 Total Spectral Count	wt_0h_3 Total Spectral Count	wt_10h_1 Total Spectral Count	wt_10h_2 Total Spectral Count	wt_10h_3 Total Spectral Count	wt_2h_1 Total Spectral Count	wt_2h_2 Total Spectral Count	wt_2h_3 Total Spectral Count	wt_4h_1 Total Spectral Count	wt_4h_2 Total Spectral Count	wt_4h_3 Total Spectral Count	wt_8h_1 Total Spectral Count	wt_8h_2 Total Spectral Count	wt_8h_3 Total Spectral Count	wt_0h_1 Intensity	wt_0h_2 Intensity	wt_0h_3 Intensity	wt_10h_1 Intensity	wt_10h_2 Intensity	wt_10h_3 Intensity	wt_2h_1 Intensity	wt_2h_2 Intensity	wt_2h_3 Intensity	wt_4h_1 Intensity	wt_4h_2 Intensity	wt_4h_3 Intensity	wt_8h_1 Intensity	wt_8h_2 Intensity	wt_8h_3 Intensity	wt_0h_1 MaxLFQ Intensity	wt_0h_2 MaxLFQ Intensity	wt_0h_3 MaxLFQ Intensity	wt_10h_1 MaxLFQ Intensity	wt_10h_2 MaxLFQ Intensity	wt_10h_3 MaxLFQ Intensity	wt_2h_1 MaxLFQ Intensity	wt_2h_2 MaxLFQ Intensity	wt_2h_3 MaxLFQ Intensity	wt_4h_1 MaxLFQ Intensity	wt_4h_2 MaxLFQ Intensity	wt_4h_3 MaxLFQ Intensity	wt_8h_1 MaxLFQ Intensity	wt_8h_2 MaxLFQ Intensity	wt_8h_3 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q9XPI7|RT02_DICDI	Q9XPI7	RT02_DICDI	mrps2	244	Dictyostelium discoideum	3:Protein inferred from homology	Ribosomal protein S2, mitochondrial	1.0	0.999	6	25	25	25	4	2	2	1	1	0	2	3	3	0	2	2	0	1	2	4	2	2	1	1	0	2	3	3	0	2	2	0	1	2	4	2	2	1	1	0	2	3	3	0	2	2	0	1	2	1.63716544E8	1.70810368E8	1.19009872E8	1.2548208E8	9.7587544E7	1.24848264E8	1.58022112E8	1.5112424E8	6.2370344E7	1.53624E8	1.66251056E8	1.07129688E8	1.4159616E8	7.8290848E7	1.3559552E8	7.32538E7	6.9861264E7	5.6706112E7	5.3861308E7	4.0564708E7	5.4948388E7	6.9680248E7	6.461944E7	3.9982288E7	6.4941016E7	6.7177208E7	6.2455064E7	5.846192E7	5.0501548E7	5.581958E7	
sp|Q9XPI8|RT04_DICDI	Q9XPI8	RT04_DICDI	mrps4	300	Dictyostelium discoideum	3:Protein inferred from homology	Ribosomal protein S4, mitochondrial	1.0	0.999	7	29	29	29	2	3	3	0	2	2	0	2	2	3	2	2	2	1	3	2	3	3	0	2	2	0	2	2	3	2	2	2	1	3	2	3	3	0	2	2	0	2	2	3	2	2	2	1	3	2.07344928E8	2.19363728E8	1.9335024E8	2.6821196E7	1.48531456E8	9.7890608E7	2.03255232E8	1.90130816E8	1.88616096E8	2.00980112E8	2.05088224E8	1.96422784E8	9.7836128E7	1.87948752E8	1.5201336E8	1.32062752E8	1.43377872E8	1.18183672E8	1.224104E8	8.4065136E7	1.16137288E8	1.2779244E8	1.18059968E8	1.32185424E8	1.30662072E8	1.27279216E8	1.2355156E8	1.08556536E8	1.2088664E8	1.13875496E8	
sp|Q9XPJ9|ATPA_DICDI	Q9XPJ9	ATPA_DICDI	atp1	519	Dictyostelium discoideum	1:Experimental evidence at protein level	ATP synthase subunit alpha, mitochondrial	1.0	0.999	37	863	833	863	64	62	62	50	50	65	60	58	50	58	59	63	50	54	58	62	60	60	48	48	63	58	56	48	56	57	61	48	52	56	64	62	62	50	50	65	60	58	50	58	59	63	50	54	58	7.765761E9	7.6439798E9	7.8744724E9	6.7620332E9	7.1304049E9	7.3970688E9	8.3241452E9	7.6318705E9	7.3730232E9	7.2345549E9	8.3618924E9	8.2164931E9	6.811287E9	6.9656499E9	7.5053676E9	3.19574554E9	2.98078234E9	2.8356032E9	2.89349376E9	3.20404966E9	3.37818368E9	3.1199808E9	3.04416384E9	2.90638874E9	3.43278746E9	3.19000269E9	3.23168435E9	3.19950746E9	3.23028301E9	3.55139405E9	
sp|Q9XXV8|MYOK_DICDI	Q9XXV8	MYOK_DICDI	myoK	858	Dictyostelium discoideum	2:Experimental evidence at transcript level	Myosin-K heavy chain	1.0	0.999	12	63	63	63	3	3	5	4	5	2	4	7	6	6	6	3	2	4	3	3	3	5	4	5	2	4	7	6	6	6	3	2	4	3	3	3	5	4	5	2	4	7	6	6	6	3	2	4	3	6.8126296E7	5.8226164E7	4.2928384E7	4.7456312E7	7.2391544E7	4.333798E7	9.1898656E7	1.04141616E8	6.1017844E7	7.9176712E7	8.9145416E7	6.9181016E7	8.522736E7	8.0466008E7	6.1885664E7	4.9231368E7	4.2867704E7	3.439822E7	4.2254868E7	5.8006356E7	4.0188372E7	6.8070376E7	7.0723632E7	5.0971852E7	6.6463116E7	6.2907552E7	5.1773476E7	6.4235572E7	6.4560664E7	4.8326796E7	
sp|Q9XY92|SPEE_DICDI	Q9XY92	SPEE_DICDI	spsA	284	Dictyostelium discoideum	3:Protein inferred from homology	Spermidine synthase	1.0	0.999	13	79	79	79	8	6	6	4	2	5	6	4	8	5	4	5	5	5	6	8	6	6	4	2	5	6	4	8	5	4	5	5	5	6	8	6	6	4	2	5	6	4	8	5	4	5	5	5	6	4.30663456E8	4.23530112E8	3.98106304E8	3.04723008E8	3.08963616E8	2.81115456E8	3.87344256E8	4.18369088E8	4.058784E8	3.98247264E8	3.88548384E8	3.9956992E8	3.94747136E8	3.65469696E8	3.33021248E8	1.89677872E8	1.96054096E8	1.8502072E8	1.40349088E8	1.49974336E8	1.36378336E8	1.7273232E8	1.84030704E8	1.94373216E8	1.70494096E8	1.74035168E8	1.78693696E8	1.58999728E8	1.56615968E8	1.52831744E8	
sp|Q9XYL0|CTDS_DICDI	Q9XYL0	CTDS_DICDI	fcpA	306	Dictyostelium discoideum	3:Protein inferred from homology	Probable C-terminal domain small phosphatase	1.0	0.999	3	18	18	18	2	1	0	2	1	2	0	1	0	1	2	2	2	1	1	2	1	0	2	1	2	0	1	0	1	2	2	2	1	1	2	1	0	2	1	2	0	1	0	1	2	2	2	1	1	1.5340816E7	1.248681E7	0.0	0.0	1.93414E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0332944E7	1.8895952E7	0.0	1.0742468E7	8743939.0	3.3222208E7	0.0	1.3543893E7	0.0	0.0	0.0	0.0	0.0	0.0	3.0889892E7	2.1237738E7	1.3231966E7	0.0	
sp|Q9XYS3|NOXA_DICDI	Q9XYS3	NOXA_DICDI	noxA	517	Dictyostelium discoideum	2:Experimental evidence at transcript level	Superoxide-generating NADPH oxidase heavy chain subunit A	1.0	0.999	3	10	10	10	1	1	0	0	0	0	2	1	1	2	0	2	0	0	0	1	1	0	0	0	0	2	1	1	2	0	2	0	0	0	1	1	0	0	0	0	2	1	1	2	0	2	0	0	0	1.005752E7	4.2774952E7	2.9504622E7	0.0	3537954.5	0.0	2.7723764E7	2.5290168E7	1.9229586E7	2.3708132E7	1.2430548E7	1.8253548E7	0.0	0.0	7005384.5	1.6286944E7	1.7596814E7	1.5347313E7	0.0	5729292.0	0.0	1.618692E7	1.5118572E7	1.6446726E7	1.3488033E7	2.0129778E7	1.1006298E7	0.0	0.0	5991582.0	
sp|Q9XZE5|PP2AA_DICDI	Q9XZE5	PP2AA_DICDI	pho2a	306	Dictyostelium discoideum	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 2A catalytic subunit A	1.0	0.999	9	93	93	93	10	9	4	6	6	4	6	6	5	6	5	4	5	11	6	10	9	4	6	6	4	6	6	5	6	5	4	5	11	6	10	9	4	6	6	4	6	6	5	6	5	4	5	11	6	1.90067424E8	2.24080896E8	1.95293152E8	2.66848624E8	2.34698672E8	2.52600352E8	1.96949136E8	2.38356336E8	2.3915984E8	1.90464928E8	2.015568E8	1.76469984E8	2.50166624E8	2.66421536E8	2.34808288E8	1.88998336E8	2.236564E8	1.91488512E8	2.823648E8	2.6376272E8	2.8023536E8	2.15434928E8	2.43508944E8	1.79970672E8	1.93160736E8	2.13523648E8	1.88621952E8	2.7099264E8	2.5918832E8	2.48679328E8	
sp|Q9XZJ3|CUL2_DICDI	Q9XZJ3	CUL2_DICDI	culB	771	Dictyostelium discoideum	2:Experimental evidence at transcript level	Cullin-2	1.0	0.999	6	34	34	34	3	3	4	2	2	3	0	2	2	1	1	3	4	2	2	3	3	4	2	2	3	0	2	2	1	1	3	4	2	2	3	3	4	2	2	3	0	2	2	1	1	3	4	2	2	9.3263168E7	9.7081416E7	9.3799072E7	9.7338992E7	1.09341024E8	9.8438704E7	9.4812608E7	9.5199888E7	9.2508624E7	9.3800496E7	9.9304848E7	1.07622896E8	1.11429224E8	1.21026664E8	1.06367968E8	3.8119092E7	3.9774248E7	3.6644544E7	3.7298112E7	4.4042392E7	3.9541208E7	3.8424108E7	3.706314E7	3.6634268E7	3.6807336E7	3.8494624E7	4.0613248E7	4.3618552E7	4.5286852E7	4.1854812E7	
sp|Q9Y0B7|PP4C_DICDI	Q9Y0B7	PP4C_DICDI	ppp4c	305	Dictyostelium discoideum	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 4 catalytic subunit	1.0	0.999	4	49	49	49	4	3	0	3	4	4	2	4	2	4	4	3	5	3	4	4	3	0	3	4	4	2	4	2	4	4	3	5	3	4	4	3	0	3	4	4	2	4	2	4	4	3	5	3	4	1.5757616E8	1.58476032E8	1.83254528E8	1.9837152E8	1.25782496E8	1.89110864E8	1.24409576E8	1.86921632E8	1.92480224E8	1.82099904E8	1.94362592E8	1.82243808E8	1.33602016E8	1.9800544E8	1.68116224E8	9.295404E7	9.2910456E7	1.01319112E8	1.02530928E8	7.5095848E7	1.15568448E8	9.929788E7	1.16326344E8	1.04481768E8	1.06445288E8	1.06778056E8	1.023448E8	1.04958904E8	1.13395784E8	1.04750256E8	
sp|Q9Y0C9|RIP3_DICDI	Q9Y0C9	RIP3_DICDI	ripA	838	Dictyostelium discoideum	1:Experimental evidence at protein level	Ras-interacting protein RIP3	0.9784	0.999	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.4516264E7	1.4600928E7	1.4311555E7	0.0	0.0	8544432.0	0.0	0.0	1.6421202E7	0.0	1.949386E7	1.4816786E7	0.0	0.0	0.0	1.4516264E7	1.4600928E7	1.4311555E7	0.0	0.0	8544432.0	0.0	0.0	1.6421202E7	0.0	1.949386E7	1.4816786E7	tr|C7G030|C7G030_DICDI
sp|Q9Y1W0|FAD5A_DICDI	Q9Y1W0	FAD5A_DICDI	fadA	464	Dictyostelium discoideum	1:Experimental evidence at protein level	Delta(5) fatty acid desaturase A	0.9784	0.999	1	5	5	5	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0.0	3.8988296E7	4.8749156E7	0.0	0.0	0.0	0.0	2.2825756E7	1.9544458E7	6731434.0	9694554.0	7681408.0	0.0	0.0	0.0	0.0	3.8988296E7	4.8749156E7	0.0	0.0	0.0	0.0	2.2825756E7	1.9544458E7	6731434.0	9694554.0	7681408.0	0.0	0.0	0.0	
tr|A0A2C9SN78|A0A2C9SN78_DICDI	A0A2C9SN78	A0A2C9SN78_DICDI	DDB_G0288313	1040	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	1.0	0.999	3	11	0	11	1	1	1	1	0	1	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	2	1	0	0	1	0	1	2.4875924E7	3.0333782E7	2.6899788E7	3.969538E7	3.394796E7	3.4457452E7	0.0	0.0	5.3930136E7	0.0	3.8512336E7	2.9932512E7	0.0	0.0	3.9847692E7	2.4875924E7	3.0333782E7	2.6899788E7	3.969538E7	3.394796E7	3.4457452E7	0.0	0.0	5.3930136E7	0.0	3.8512336E7	2.9932512E7	0.0	0.0	3.9847692E7	
tr|A9CLV7|A9CLV7_DICDI	A9CLV7	A9CLV7_DICDI	atp8	105	Dictyostelium discoideum	4:Protein predicted	ATPase subunit 8	1.0	0.999	3	24	24	24	3	2	1	2	2	2	0	1	1	2	1	2	2	2	1	3	2	1	2	2	2	0	1	1	2	1	2	2	2	1	3	2	1	2	2	2	0	1	1	2	1	2	2	2	1	5.4959552E8	5.35536032E8	4.88088992E8	4.72552384E8	6.6745414E8	5.6819757E8	6.6125178E8	5.7423994E8	6.1440544E8	6.1112013E8	5.07957088E8	5.697945E8	5.7582867E8	4.79326176E8	5.3993933E8	8.6361715E8	7.1549971E8	6.6936147E8	8.4075386E8	1.11653978E9	1.1333175E9	8.6801434E8	7.9248243E8	9.0166342E8	1.02828909E9	6.5050163E8	7.8782714E8	9.6105024E8	8.4546202E8	8.723465E8	
tr|A9CLV8|A9CLV8_DICDI	A9CLV8	A9CLV8_DICDI	atp4	137	Dictyostelium discoideum	4:Protein predicted	ATPase subunit 4	1.0	0.999	8	127	127	127	10	7	10	7	4	9	8	10	6	7	10	13	9	9	8	10	7	10	7	4	9	8	10	6	7	10	13	9	9	8	10	7	10	7	4	9	8	10	6	7	10	13	9	9	8	9.1155699E8	9.3177062E8	9.5162694E8	6.8813242E8	9.1069018E8	1.00488755E9	9.3629626E8	9.9911616E8	9.9523923E8	1.02544486E9	9.4246278E8	9.9691341E8	1.00606208E9	7.9422656E8	9.6430451E8	7.7629082E8	7.5090157E8	7.2666099E8	6.4599053E8	6.3731629E8	9.266279E8	7.9172269E8	8.6006387E8	7.4761312E8	8.0005958E8	7.7693184E8	8.0577114E8	7.6020634E8	6.921575E8	7.7244838E8	
tr|B0G0Y7|B0G0Y7_DICDI	B0G0Y7	B0G0Y7_DICDI	DDB_G0268646	105	Dictyostelium discoideum	4:Protein predicted	Uncharacterized protein	1.0	0.999	7	135	135	135	11	11	11	7	7	9	8	9	8	8	10	9	8	10	9	11	11	11	7	7	9	8	9	8	8	10	9	8	10	9	11	11	11	7	7	9	8	9	8	8	10	9	8	10	9	9.6119411E8	9.2121683E8	8.8525619E8	9.204825E8	8.8714675E8	1.09944013E9	8.8306579E8	9.7501805E8	1.17879232E9	1.02195418E9	1.0780439E9	1.04007034E9	9.2085926E8	9.8808333E8	1.11589043E9	4.55817472E8	6.1800211E8	5.7577894E8	4.1802592E8	4.92879104E8	5.7821958E8	5.32834464E8	5.6413843E8	6.3245216E8	5.4881389E8	5.6541677E8	6.1730771E8	5.1328336E8	4.54323552E8	6.2094502E8	
tr|B0G0Z0|B0G0Z0_DICDI	B0G0Z0	B0G0Z0_DICDI	DDB_G0270778	417	Dictyostelium discoideum	4:Protein predicted	Fe2OG dioxygenase domain-containing protein	1.0	0.999	3	28	24	28	1	1	2	3	2	3	1	1	1	1	3	2	3	1	3	1	1	1	2	1	3	1	1	1	1	2	2	3	1	3	1	1	2	3	2	3	1	1	1	1	3	2	3	1	3	9045167.0	0.0	3089948.2	4.682056E7	2.6286444E7	3.7378668E7	5588570.5	7504401.5	9669208.0	1.315522E7	1224020.4	1.1762424E7	3.4281424E7	2.5484712E7	2.8310972E7	7840316.0	0.0	1.2924294E7	2.2931554E7	1.2393917E7	1.6658558E7	6838373.0	5913844.5	5104516.5	4873561.0	5119697.0	1.0043127E7	1.6282781E7	1.0837667E7	1.1062522E7	
tr|B0G0Z1|B0G0Z1_DICDI	B0G0Z1	B0G0Z1_DICDI	DDB_G0270910	977	Dictyostelium discoideum	3:Protein inferred from homology	Eukaryotic translation initiation factor 4E family protein	1.0	0.999	11	42	42	42	2	3	2	2	1	3	2	5	3	5	3	4	3	2	2	2	3	2	2	1	3	2	5	3	5	3	4	3	2	2	2	3	2	2	1	3	2	5	3	5	3	4	3	2	2	3.6741036E7	4.7453832E7	2.2251366E7	2.6253564E7	3.3165768E7	4.2001296E7	3.8007784E7	4.1811824E7	4.6566456E7	4.621596E7	5.1276684E7	3.4926328E7	3.1633784E7	1.5630678E7	3.334088E7	2.9252636E7	3.1189478E7	3.6878476E7	1.4552584E7	2.6803718E7	2.2349334E7	3.191563E7	2.6316436E7	2.2829086E7	2.408502E7	3.353942E7	1.6644235E7	1.6142431E7	1.8442558E7	2.7413224E7	
tr|B0G0Z4|B0G0Z4_DICDI	B0G0Z4	B0G0Z4_DICDI	DDB_G0269616	112	Dictyostelium discoideum	4:Protein predicted	Saposin B domain-containing protein	0.9784	0.999	1	5	0	5	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	8.909E7	9.2871416E7	0.0	0.0	8.3317216E7	6.6445624E7	1.00544952E8	8.3565792E7	0.0	7.7386056E7	1.01132776E8	1.5450008E8	6.3166832E7	0.0	1.29030536E8	8.909E7	9.2871416E7	0.0	0.0	8.3317216E7	6.6445624E7	1.00544952E8	8.3565792E7	0.0	7.7386056E7	1.01132776E8	1.5450008E8	6.3166832E7	0.0	1.29030536E8	tr|B0G0Z5|B0G0Z5_DICDI
tr|B0G0Z6|B0G0Z6_DICDI	B0G0Z6	B0G0Z6_DICDI	mpdu1	235	Dictyostelium discoideum	3:Protein inferred from homology	Mannose-P-dolichol utilization defect 1 protein homolog	1.0	0.999	5	72	72	72	5	6	4	6	5	6	4	4	3	6	3	4	5	5	6	5	6	4	6	5	6	4	4	3	6	3	4	5	5	6	5	6	4	6	5	6	4	4	3	6	3	4	5	5	6	1.48038048E8	1.26909192E8	1.25123296E8	1.84607312E8	1.61102432E8	2.3329248E8	1.4499744E8	1.45998224E8	1.39190848E8	2.17722016E8	1.40515072E8	1.23069848E8	2.27189952E8	1.71408704E8	1.75450432E8	6.4569876E7	6.3044888E7	5.9346268E7	9.711896E7	6.582816E7	1.3073052E8	5.669966E7	5.9221984E7	7.1375848E7	1.13522088E8	5.8134892E7	5.019212E7	1.20794472E8	9.7006544E7	9.2085784E7	
tr|B0G0Z7|B0G0Z7_DICDI	B0G0Z7	B0G0Z7_DICDI	DDB_G0294597	440	Dictyostelium discoideum	4:Protein predicted	Beta-lactamase family protein	1.0	0.999	16	146	146	146	11	12	11	6	10	8	12	8	10	14	7	9	9	7	12	11	12	11	6	10	8	12	8	10	14	7	9	9	7	12	11	12	11	6	10	8	12	8	10	14	7	9	9	7	12	2.23074224E8	2.44117968E8	2.43813008E8	1.62663408E8	1.68405152E8	1.36714592E8	2.65022272E8	2.41538752E8	1.16651136E8	1.73216496E8	2.22311968E8	2.34377104E8	1.3356528E8	1.42425728E8	1.53927872E8	1.226152E8	1.31651624E8	1.3718784E8	8.570964E7	1.102316E8	1.02704528E8	1.3744168E8	1.36419792E8	1.02004504E8	1.15781832E8	1.18370088E8	1.18538712E8	9.6385808E7	8.3416832E7	1.05363184E8	
tr|B0G106|B0G106_DICDI	B0G106	B0G106_DICDI	DDB_G0272418	132	Dictyostelium discoideum	4:Protein predicted	Thioredoxin fold domain-containing protein	1.0	0.999	10	132	132	132	9	10	10	8	10	8	7	11	5	10	8	10	8	9	9	9	10	10	8	10	8	7	11	5	10	8	10	8	9	9	9	10	10	8	10	8	7	11	5	10	8	10	8	9	9	7.7181472E8	6.6623334E8	7.7224339E8	9.5445094E8	3.76684128E8	5.7005632E8	8.5232077E8	6.6091648E8	5.6844768E8	5.7644845E8	6.6115917E8	6.5071155E8	6.1717997E8	1.16128499E9	6.916857E8	4.09606272E8	3.31167232E8	4.18834656E8	4.5847328E8	3.07744416E8	3.37886112E8	3.95994208E8	3.70267104E8	3.79180704E8	3.47529088E8	3.36032512E8	3.432848E8	3.58591968E8	4.86580768E8	3.78636672E8	
tr|B0G108|B0G108_DICDI	B0G108	B0G108_DICDI	DDB_G0274237	109	Dictyostelium discoideum	4:Protein predicted	DUF614 family protein	0.971	0.9986	1	6	0	6	0	0	1	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	1	0	0	0	0	2.1086528E8	2.18440208E8	2.74150176E8	1.04767552E8	4.32788096E8	2.99274816E8	3.92626976E8	3.29425952E8	2.69211968E8	4.56567328E8	3.48016512E8	3.86423232E8	2.20453728E8	2.53951856E8	4.32515584E8	2.1086528E8	2.18440208E8	2.74150176E8	1.04767552E8	4.32788096E8	2.99274816E8	3.92626976E8	3.29425952E8	2.69211968E8	4.56567328E8	3.48016512E8	3.86423232E8	2.20453728E8	2.53951856E8	4.32515584E8	tr|Q554H6|Q554H6_DICDI
tr|B0G112|B0G112_DICDI	B0G112	B0G112_DICDI	DDB_G0277337	885	Dictyostelium discoideum	4:Protein predicted	Beta-lactamase family protein	1.0	0.999	3	6	6	6	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	2546763.2	1777588.0	3573177.0	0.0	0.0	1359742.0	2115388.5	0.0	0.0	0.0	840544.2	0.0	0.0	0.0	0.0	3486080.5	2433594.0	4891064.0	0.0	0.0	1861252.8	2895602.8	0.0	9302840.0	0.0	1150560.2	0.0	0.0	1930133.8	1.017842E7	
tr|B0G117|B0G117_DICDI	B0G117	B0G117_DICDI	ilvB	644	Dictyostelium discoideum	3:Protein inferred from homology	Thiamine pyrophosphate-binding enzyme family protein	1.0	0.999	19	128	128	128	7	12	9	3	8	14	7	6	5	14	10	9	6	6	12	7	12	9	3	8	14	7	6	5	14	10	9	6	6	12	7	12	9	3	8	14	7	6	5	14	10	9	6	6	12	2.08742784E8	2.44912752E8	2.116208E8	1.34704E8	1.83012432E8	1.60398656E8	2.22373648E8	2.20925136E8	2.25786672E8	1.9173616E8	2.05299584E8	2.11228352E8	1.72517648E8	1.56966224E8	1.70938192E8	1.2049792E8	1.10872304E8	1.1371472E8	7.6344864E7	9.0501136E7	9.6740952E7	1.17744424E8	1.17589744E8	1.0146828E8	1.08349432E8	1.03489816E8	1.06212824E8	9.4222568E7	8.3489736E7	1.05979512E8	
tr|B0G118|B0G118_DICDI	B0G118	B0G118_DICDI	DDB_G0295679	1123	Dictyostelium discoideum	4:Protein predicted	Helicase superfamily 1 and 2 domain-containing protein	0.9782	0.999	1	2	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	988142.75	0.0	0.0	0.0	0.0	0.0	0.0	1.3771146E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	988142.75	0.0	0.0	0.0	0.0	0.0	0.0	1.3771146E7	0.0	
tr|B0G119|B0G119_DICDI	B0G119	B0G119_DICDI	DDB_G0295681	111	Dictyostelium discoideum	4:Protein predicted	Peptidylprolyl isomerase	0.8821	0.994	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|B0G120|B0G120_DICDI	B0G120	B0G120_DICDI	rabif	163	Dictyostelium discoideum	4:Protein predicted	Mss4-like family protein	1.0	0.999	4	46	46	46	2	2	3	4	4	4	2	4	2	3	3	2	3	5	3	2	2	3	4	4	4	2	4	2	3	3	2	3	5	3	2	2	3	4	4	4	2	4	2	3	3	2	3	5	3	1.0903328E8	1.08822864E8	1.33938376E8	1.56752096E8	1.22803624E8	2.22015744E8	1.56704192E8	1.52550384E8	1.52403456E8	1.53003888E8	1.29728536E8	2.23960944E8	1.85833376E8	1.83318432E8	2.3340168E8	6.4898512E7	6.5246836E7	6.7021236E7	1.0759396E8	8.2161096E7	1.22610632E8	9.3054744E7	8.3599936E7	8.197408E7	9.0002248E7	9.9605376E7	1.22561096E8	1.02982824E8	1.06930136E8	1.31366976E8	
tr|B0G128|B0G128_DICDI	B0G128	B0G128_DICDI	DDB_G0279539	373	Dictyostelium discoideum	4:Protein predicted	RNA-binding region RNP-1 domain-containing protein	1.0	0.999	12	112	112	112	4	6	5	7	8	8	7	5	8	10	3	10	10	11	10	4	6	5	7	8	8	7	5	8	10	3	10	10	11	10	4	6	5	7	8	8	7	5	8	10	3	10	10	11	10	3.1745952E8	2.8014736E8	3.38676224E8	4.93382656E8	3.52497504E8	4.05870496E8	3.5095024E8	3.14923648E8	3.01358592E8	3.40962848E8	4.12690688E8	3.95237312E8	4.1133408E8	4.75240224E8	4.09716992E8	1.282304E8	1.15671416E8	1.33898736E8	2.14196656E8	1.76097568E8	1.70821088E8	1.44695984E8	1.38590368E8	1.40384096E8	1.5088936E8	1.63917536E8	1.66149376E8	1.77515584E8	1.9200688E8	1.74893296E8	
tr|B0G130|B0G130_DICDI	B0G130	B0G130_DICDI	DDB_G0279699	657	Dictyostelium discoideum	3:Protein inferred from homology	Histone acetyltransferase	1.0	0.999	3	4	4	4	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	3864174.8	0.0	1628698.1	0.0	1432346.8	0.0	0.0	0.0	4590765.0	0.0	0.0	0.0	0.0	0.0	0.0	3864174.8	0.0	1628698.1	0.0	1432346.8	0.0	0.0	0.0	4590765.0	0.0	
tr|B0G131|B0G131_DICDI	B0G131	B0G131_DICDI	DDB_G0294609	697	Dictyostelium discoideum	4:Protein predicted	DNA polymerase delta subunit 3	1.0	0.999	5	10	10	10	1	0	1	0	0	0	1	1	0	2	0	1	1	1	1	1	0	1	0	0	0	1	1	0	2	0	1	1	1	1	1	0	1	0	0	0	1	1	0	2	0	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	3736551.5	3652543.2	0.0	4958877.0	0.0	1656048.0	2525381.0	2610707.0	1988041.4	0.0	0.0	0.0	0.0	0.0	0.0	4211990.0	4117292.8	0.0	5590246.0	0.0	1866763.5	2846710.5	2942893.2	2240999.8	
