wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
24.07850	24.03878	24.28872	24.48547	24.44816	23.88205	24.28178	24.24571	24.32156	24.53402	24.16755	24.32428	23.96017	24.41428	24.38167	DDB_G0274229	prpf8	PRP8	pre-mRNA processing factor 8, Mov34/MPN/PAD-1 domain-containing protein, putative U5 small nuclear ribonucleoprotein	Q8T295
26.04991	25.97081	26.09325	26.03066	26.12135	25.89149	26.07455	26.01772	26.18495	25.99573	26.06758	25.99286	25.59923	26.09904	25.86377	DDB_G0277437	nubp1	NA	nucleotide binding protein 1	Q8T2F3
28.58383	28.43048	28.54186	28.42111	28.48502	28.56625	28.74400	28.53017	28.58720	28.96532	28.76425	28.79787	28.82381	28.79578	28.74792	DDB_G0272190	fam49	NA	FAM49 family protein	Q8T2H0
22.27313	21.83057	23.21811	23.52443	23.16361	22.24079	23.37811	23.37832	21.38618	24.10420	24.05159	22.92502	22.89006	22.64194	20.13068	DDB_G0276465	sepA	RAM5, putative regulator of adhesion and motility 5	septase	Q8T2I8
28.05375	27.81310	27.89551	27.84858	27.91882	28.01884	27.89560	27.76842	27.89206	27.60527	27.67437	27.81258	27.55304	27.77016	27.73795	DDB_G0271960	mccB	MCCC2	methylcrotonyl-CoA carboxylase, 3-methylcrotonyl-CoA:carbon dioxide ligase beta subunit	Q8T2J9
28.44291	28.41790	28.39827	28.48471	28.46871	28.33929	28.38460	28.41394	28.41179	28.06635	28.14297	28.21115	27.35728	27.85329	27.86532	DDB_G0275887	masA	NA	malate synthase	Q8T2K9
28.64848	28.80369	27.92465	28.71031	28.27458	28.69796	28.89864	28.49161	28.14954	28.55542	28.74920	28.58337	28.66275	28.87595	28.61279	DDB_G0275115	sdhC	NA	succinate dehydrogenase (ubiquinone), succinic dehydrogenase, complex II, cytochrome b560 subunit	Q8T2T5
21.62490	21.34893	21.37928	21.80516	21.40570	20.58158	21.25997	21.71200	21.39769	23.42999	21.39533	21.52240	24.25362	22.67499	23.87485	DDB_G0289329	dmtA	omt8	des-methyl-DIF-1 methyltransferase, O-methyltransferase family 2 protein	Q8T638
26.91609	27.08458	26.95556	26.76488	26.90127	27.07946	27.01045	26.93272	26.77184	27.18055	26.98622	27.14534	27.07545	26.79786	27.33811	DDB_G0293528	arsA	NA	arsenite transport subunit A, arsenite-translocating ATPase	Q8T662
24.61201	24.58619	24.74397	24.33993	24.52688	24.65746	24.05607	24.58919	24.66703	23.21054	24.06856	23.68442	20.45735	23.16682	23.31170	DDB_G0267428	abcH2	NA	putative non-transporter ABC protein	Q8T664
25.84195	25.63063	25.82704	25.67602	25.75275	25.73689	25.52617	25.71634	25.79009	25.89507	25.96882	26.12598	25.68353	26.14431	25.96620	DDB_G0293450	abcG9	NA	ABC transporter G family protein	Q8T683
23.49455	22.72367	21.80301	20.90819	22.04154	21.51172	20.88154	22.53988	23.36831	21.39275	21.60377	24.26720	21.04229	23.41124	21.28853	DDB_G0274115	abcG12	NA	ABC transporter G family protein	Q8T685
23.76842	21.53412	22.40659	21.44940	21.30061	22.16896	22.26020	20.86587	21.38268	21.51211	21.75088	22.02221	21.15142	21.62717	21.31803	DDB_G0287461	abcG3	NA	ABC transporter G family protein	Q8T690
27.08308	27.06417	26.99758	27.23702	26.88484	27.00295	26.66258	26.73874	26.51662	26.72879	26.89045	26.66694	27.07995	26.61635	26.85876	DDB_G0267436	abcF4	NA	putative non-transporter ABC protein	Q8T6B4
25.98123	26.06051	26.12620	25.93946	25.78313	25.59670	25.28521	25.42384	25.38648	24.82404	25.05930	25.29455	24.90595	25.15256	25.14367	DDB_G0284047	abcF2	NA	ABC transporter-related protein	Q8T6B7
21.81847	21.54713	21.42831	21.50339	22.34953	20.95122	23.41109	23.16231	23.78761	24.16540	24.66569	24.09488	23.07939	24.41410	23.24843	DDB_G0267438	abcA2	NA	ABC transporter A family protein	Q8T6J5
25.11097	25.30196	25.63381	25.34596	25.22399	25.25159	25.26366	25.28042	25.34915	25.31621	24.94700	25.13798	24.28040	25.18468	25.04382	DDB_G0275451	alxA	alx, ALIX, DdAlix	ALG-2 interacting protein X	Q8T7K0
29.20485	29.24259	29.16221	29.32227	29.38595	29.22869	29.47728	29.40861	29.32252	29.72924	29.64228	29.75471	29.85995	29.89393	29.92474	DDB_G0276445	DDB_G0276445	Grp78, heat shock protein Hsp70 family protein	endoplasmic reticulum chaperone Bip ortholog	Q8T869
25.66723	25.93924	25.79198	25.99107	25.88752	24.99737	25.99997	25.88513	25.60471	25.65534	26.42264	20.85441	25.69653	26.45206	25.31182	DDB_G0271142	proC	p3	profilin III	Q8T8M2
27.04864	27.27628	27.17849	27.61635	27.31393	27.51333	27.43739	27.25886	27.39395	27.33617	27.21833	27.24597	27.09187	27.27429	27.06041	DDB_G0293194	abcD2	NA	ABC transporter D family protein	Q8T8P3
24.74163	25.42311	25.22539	25.26566	25.17439	25.09554	25.44120	25.67551	25.29625	24.69243	25.27942	25.26034	25.40790	24.33463	24.91819	DDB_G0286557	pten	ptenA, protein tyrosine phosphatase, 3-phosphatidylinositol 3-phosphatase	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase	Q8T9S7
22.90879	22.07744	22.34736	22.65397	22.23466	21.63558	21.03843	22.45918	22.57331	21.28285	21.66563	22.63855	21.70580	21.67513	22.40984	DDB_G0292554	abcB5	NA	ABC transporter B family protein	Q8T9W2
30.08603	30.07466	30.13765	29.96954	29.83816	29.99481	30.05620	29.94377	30.01354	30.07376	30.04226	30.19897	30.12713	29.79513	30.09747	DDB_G0277885	gnd	PGD	6-phosphogluconate dehydrogenase (decarboxylating)	Q8TA03
24.46303	24.55833	24.26585	24.24613	24.11664	24.46731	24.47252	24.14391	24.13673	25.21278	24.76189	24.76611	25.94953	25.39456	25.46750	DDB_G0288557	vilA	villin-related protein	villidin	Q8WQ85
25.54399	25.17701	25.57228	25.45685	25.46133	26.12570	25.04691	25.34225	25.44346	25.50614	25.19917	25.31715	25.34116	25.22064	25.51173	DDB_G0283607	eb1	NA	microtubule-associated protein EB1	Q8WQ86
26.69742	26.67412	26.99038	26.48719	26.54327	26.50808	26.56101	26.61573	26.91793	26.32952	26.22238	26.71545	25.87700	26.44783	26.42221	DDB_G0277849	dymA	NA	dynamin A	Q94464
30.23345	30.07643	30.04050	30.02611	29.91061	30.00456	29.90833	29.96150	29.88013	29.70544	29.78835	29.94373	29.53840	29.60173	29.60236	DDB_G0288481	gchA	folE, gtoC, GCH, GTPCH	GTP cyclohydrolase I	Q94465
31.82810	31.91520	31.81150	31.74099	31.80307	31.65224	31.77326	31.80417	31.80905	31.98793	31.92313	31.96085	31.81158	31.86526	31.89834	DDB_G0275153	gpdA	GAPDH	glyceraldehyde-3-phosphate dehydrogenase, NAD+-dependent glyceraldehyde phosphate dehydrogenase	Q94469
27.76088	27.82552	28.06149	28.02816	28.06377	27.99056	27.85853	28.17621	28.03295	28.26902	28.16811	28.15672	28.32612	27.57433	28.26943	DDB_G0284865	ubcB	UBC1	ubiquitin-conjugating enzyme E2	Q94490
25.09244	24.65789	25.02906	26.07244	25.85302	25.26345	25.13468	25.87302	25.63102	25.06278	25.43414	24.82631	24.48604	24.17660	24.68753	DDB_G0289393	psiH	veg106, rcdGG	PA14 domain-containing protein	Q94494
27.14960	27.40637	27.49874	27.37627	27.37536	27.50281	27.37840	27.38920	27.27764	27.72369	27.38984	27.57879	27.58036	27.51134	27.68593	DDB_G0269154	modA	DG1033	alpha-glucosidase II	Q94502
29.09764	29.18356	29.09989	29.27262	29.37252	30.03231	30.67488	29.69690	29.72252	29.65668	30.18176	30.43751	28.89999	29.44793	30.27168	DDB_G0279187	cprG	CP7	cysteine proteinase 7	Q94504
21.91593	21.06875	21.66694	21.82989	21.42149	21.50114	21.24960	21.63248	21.50748	22.88639	20.94474	20.67249	24.92562	24.13225	24.17281	DDB_G0280049	rdiB	RhoGDI2	rho GDP-dissociation inhibitor-like protein	Q95UP9
31.12016	31.25335	30.84246	31.08757	31.22392	31.16103	31.31609	31.22822	31.27685	31.34037	31.45238	31.48145	31.46849	30.91055	31.29090	DDB_G0291077	rdiA	RhoGDI1	Rho GDP-dissociation inhibitor 1	Q95UQ1
28.66754	28.58140	28.79875	28.80758	28.82869	28.79208	28.80340	28.75238	28.73122	28.70204	28.65545	28.74657	28.56783	28.64201	28.73279	DDB_G0292386	carmil	p116, leucine-rich repeat-containing protein (LRR)	CARMIL protein	Q95VZ3
27.29797	27.48159	27.26365	27.78443	28.00033	27.61360	28.06905	28.06353	28.06138	28.24949	27.99755	28.13410	27.93320	28.17959	28.35966	DDB_G0293530	pefB	DdPEF-2, alg2B, pef2, alg2, alg-2B, ALG-2	penta EF hand calcium binding protein	Q95YL4
30.44943	31.18189	31.24592	30.50758	30.54821	31.49365	30.79459	30.66834	30.52638	30.87482	29.87044	30.88663	30.43388	30.25978	31.07249	DDB_G0291081	pefA	alg2A, DdPEF-1, pef1, alg2, ALG-2	penta EF hand calcium binding protein	Q95YL5
21.83505	21.59066	21.67676	21.95915	21.40913	20.94787	21.37148	21.65968	21.05420	20.87044	21.31420	21.56032	21.35678	21.19413	21.56495	DDB_G0285849	spc97	GCP2	spindle pole body component 97	Q95ZG3
28.59522	28.43364	28.23382	28.20910	27.74140	26.34615	25.83566	28.81454	28.63407	27.01467	28.28038	26.85916	27.83237	27.24465	27.12933	DDB_G0274125	gpgA	Ggamma, gg, guanine nucleotide-binding protein subunit gamma	G-protein subunit gamma	Q95ZG8
29.19456	29.21329	29.43080	29.23042	29.24704	29.27974	29.31960	29.29014	29.22657	29.43973	29.19644	29.34307	29.33373	29.17305	29.49612	DDB_G0274123	pyd3	NA	Beta-ureidopropionase	Q964D8
26.20930	21.37673	23.79337	21.06738	26.05275	22.43282	24.99962	24.89330	24.91231	28.65044	28.46058	28.12499	29.19914	28.24632	28.82913	DDB_G0272827	cbpI	CBP9	EF-hand domain-containing protein	Q966R0
21.65303	21.27258	21.44059	21.48714	21.52440	21.57512	21.37542	21.43914	21.33300	26.10573	25.78784	25.31870	26.83156	25.09515	25.83479	DDB_G0272568	cofC-1	DCOF3, cofC	cofilin-2	Q966T6
27.18428	27.33808	27.50558	27.37693	27.31232	27.28905	27.16175	27.36149	27.33184	27.33674	26.90688	27.25891	27.23397	27.06340	27.64260	DDB_G0285099	psmE3	DPR1, REG/PA28, PA28gamma	proteasome activator complex subunit 3, proteasome activator 28 subunit	Q967U1
28.31269	28.53871	28.60686	28.96335	28.97096	28.50856	28.54322	28.67835	28.77786	28.57135	28.78442	28.58814	28.69918	28.24134	28.40923	DDB_G0287507	limD1	limD	LIM-type zinc finger-containing protein D1	Q9BIW4
28.00959	28.05071	28.05674	28.16236	28.11421	28.11649	27.97928	27.99069	28.13684	27.98160	28.08484	28.05968	28.23400	28.02243	27.99553	DDB_G0277881	limC	NA	LIM-type zinc finger-containing protein C	Q9BIW5
27.05454	27.12204	27.23190	27.08419	27.26775	26.93526	26.86969	27.14960	27.16760	26.31649	26.39319	26.99235	25.35188	26.57876	26.52876	DDB_G0287035	lmpB	DdCd36	lysosomal integral membrane glycoprotein LmpB	Q9BKJ9
26.63866	26.72467	26.85698	26.67430	26.74027	26.71413	26.65851	26.63891	26.60666	26.64716	26.65425	26.56425	26.64808	26.55670	26.72211	DDB_G0288613	erf1	NA	eukaryotic translation termination factor 1, eukaryotic petide chain release factor subunit 1	Q9BMX0
26.39368	26.57246	26.70917	26.70185	26.75850	26.58317	26.37534	26.82461	26.60168	26.16250	26.28869	26.23114	25.52828	26.19575	25.84769	DDB_G0271146	udkD	UDK	adenylate cyclase domain-containing protein, phosphoribulokinase/uridine kinase family protein	Q9GNF0
24.26478	23.61963	24.29696	23.60316	23.98549	25.01674	24.33910	23.52734	23.58485	24.32281	23.50630	24.09203	23.35785	24.22840	24.24788	DDB_G0277901	apm3	AP-3&mu;3, clathrin-adaptor medium chain AP-3, mu3	AP-3 complex subunit mu	Q9GPF1
30.08898	30.11699	30.14318	30.20162	30.26615	30.18799	30.21109	30.20837	30.11021	30.17401	30.05366	30.14259	30.05095	29.94278	30.08665	DDB_G0287595	pgkA	DdPGK	phosphoglycerate kinase, calmodulin-binding protein	Q9GPM4
25.96901	26.79109	27.29833	26.65134	26.84542	26.83927	26.81378	26.78109	26.76648	27.19718	26.24138	26.85518	26.60682	27.00020	27.10407	DDB_G0269240	racH	NA	Rho GTPase RacH	Q9GPR7
24.44439	25.00500	24.50940	24.22813	24.35537	23.95330	24.51270	24.17519	23.66540	24.35730	23.62545	24.85209	23.72197	21.69743	21.40161	DDB_G0269218	lyrm7	NA	LYR motif-containing protein 7	Q9GPS1
21.26050	24.30582	25.18781	21.22183	21.60500	20.94861	21.43775	23.12854	22.94096	24.17129	21.29366	21.63396	21.37858	22.33383	24.05916	DDB_G0268624	DDB_G0268624	Elp6	UPF0405 family protein	Q9GPT6
31.77987	31.87534	31.95567	31.67852	31.77659	31.71056	31.81447	31.64388	31.62626	31.91950	31.65802	31.89136	31.49275	31.63248	31.87680	DDB_G0284035	efa1B	DdEF1b, eEF1beta	elongation factor 1b, elongation factor 1 beta	Q9GRF8
28.55531	28.53700	28.56310	28.44624	28.41751	28.48929	28.31849	28.45155	28.54490	28.27856	28.14390	28.54006	28.22656	28.41059	28.48578	DDB_G0288247	aif	aifA, DdAIF	apoptosis inducing factor	Q9GRX6
31.58657	31.44088	31.37856	31.52893	31.44943	31.16387	31.58517	31.46432	31.40390	31.36293	31.32871	31.23816	31.32665	31.43472	31.20823	DDB_G0282379	rpl28	NA	60S ribosomal protein L28	Q9GS21
21.32819	21.53134	21.20363	20.87283	21.00560	20.75704	21.52553	21.97824	21.35355	24.59569	24.58511	23.25074	25.76251	24.37665	24.07666	DDB_G0283083	cbpD2	CBP4b	calcium-binding protein	Q9GYD9
25.61777	25.05163	25.50400	25.60914	25.01539	25.84821	26.12489	25.57298	25.90389	27.11546	26.69321	26.65253	27.21128	27.10935	27.02092	DDB_G0274579	pitB	DdPITP2	phosphatidylinositol transfer protein 2	Q9NCL7
28.06431	28.07778	28.03093	28.06684	27.98026	27.81092	28.03250	28.01880	28.01029	27.93665	27.97698	27.91203	27.75023	27.96558	27.85873	DDB_G0290069	pitA	phosphatidylinositol transfer protein alpha isoform, DdPITP1	phosphatidylinositol transfer protein 1	Q9NCL8
24.75170	24.27154	24.51144	24.50453	24.73865	24.37854	24.52564	24.45189	24.20738	24.51532	24.31166	24.28173	23.78129	24.52594	24.13963	DDB_G0287693	ubc9	NA	SUMO-conjugating enzyme UBC9	Q9NGP4
25.40055	25.11693	25.52107	25.08598	25.03507	25.28905	26.58899	26.52524	26.60219	27.14046	27.09633	27.31188	26.48931	26.98545	27.00446	DDB_G0275689	abcG2	mdrA1, mdrA	ABC transporter G family protein	Q9NGP5
25.61514	25.75302	25.48041	26.14530	25.71268	25.82707	26.02526	25.99458	26.11260	24.67085	24.90071	25.72183	25.41449	25.37740	25.03539	DDB_G0290963	kif1	kif1A, Unc104, kinesin-related protein 1	kinesin-3	Q9NGQ2
23.89663	23.19085	24.02871	23.73839	23.80004	23.98417	21.62041	23.65520	23.87030	25.18222	24.47801	24.82288	25.00012	25.04948	24.90290	DDB_G0290723	mkcB	DG1101	putative protein serine/threonine kinase, STE20 family protein kinase, protein kinase, STE group, MKC subfamily protein kinase	Q9NGW9
27.01224	27.17858	27.32596	26.94497	26.83772	27.72325	27.07236	27.14988	26.85263	27.20916	27.05828	27.16281	27.06349	27.05373	27.18385	DDB_G0290011	ipi	Dipi, IDI	isopentenyl-diphosphate D-isomerase, isopentenyl pyrophosphate isomerase, IDP isomerase	Q9NH02
27.90901	28.00147	27.79233	28.05983	28.05182	28.08232	28.20093	27.94326	27.92222	28.02884	27.73242	27.96974	26.89947	27.88352	27.73575	DDB_G0278735	fps	Dfps, FPP, FDPS, FPPS, FDP synthase, geranyltranstransferase	farnesyl diphosphate synthase	Q9NH03
25.98075	26.05778	26.14513	25.91418	26.18343	26.05535	26.18217	26.04917	25.97232	26.53719	26.05484	26.24004	26.09140	26.12890	26.41018	DDB_G0267452	sonA	ubqln	UAS domain-containing protein, ubiquilin domain-containing protein	Q9NIF3
26.63599	26.57225	26.43454	26.34260	26.48518	26.53354	26.16223	26.06752	25.93895	23.09255	23.47722	24.68994	21.21087	24.34602	23.84285	DDB_G0283389	rhgA	Rh50	Rh-like protein/ammonium transporter, Rhesus-like glycoprotein	Q9NIV0
29.82985	29.73829	29.75991	30.14022	30.05048	29.89002	30.21585	30.23889	30.30531	30.12334	30.19755	30.30535	29.65417	30.09824	30.01499	DDB_G0291247	mfeA	mfe1	Peroxisomal multifunctional enzyme type 2	Q9NKW1
28.59449	28.69132	28.52753	28.55450	28.69261	28.72485	28.66563	28.70057	28.63108	28.83283	28.71899	28.87733	28.77706	28.82617	28.93071	DDB_G0280057	grp94	Dd-grp94	heat shock protein Hsp90 family protein	Q9NKX1
26.50942	26.49789	26.28915	26.43493	26.58795	26.48237	26.62698	26.49817	26.53986	26.33475	26.16654	26.41026	26.12316	26.44054	26.34414	DDB_G0294054	DidioMp36	orf796	NA	Q9TGM3
28.71760	28.86361	28.57655	28.95940	28.84694	28.85260	28.83726	28.91240	28.91346	29.03352	28.89815	28.96270	29.02518	28.96002	29.02052	DDB_G0269120	cypB	cyp2	cyclophilin B	Q9TW32
27.52323	27.60957	27.55452	27.57442	27.72135	27.45138	27.54921	27.58318	27.51763	27.46813	27.48725	27.52357	27.54174	27.36003	27.49181	DDB_G0274455	myoI	DdMVII, M7, MVII, myosin VII, class VII unconventional myosin	myosin-I heavy chain	Q9U1M8
24.59578	24.66835	24.48720	25.54578	25.24477	25.41672	25.93989	26.15166	26.31274	25.92922	25.91292	26.70962	25.76743	26.43946	26.50811	DDB_G0277851	dymB	NA	dynamin B	Q9U1M9
29.65924	29.54001	29.64103	29.63138	29.56320	29.64570	29.51830	29.57455	29.54758	29.49215	29.48327	29.68378	29.53373	29.55071	29.61564	DDB_G0280535	sdhA	NA	succinate dehydrogenase (ubiquinone), succinic dehydrogenase, complex II, flavoprotein subunit	Q9U3X4
30.80688	30.87602	30.81914	30.76000	30.81535	30.81632	30.85152	30.68130	30.73928	30.46884	30.32098	30.72304	30.16515	30.61187	30.59217	DDB_G0289157	cmfB	CMFR1	putative CMF receptor CMFR1	Q9U641
28.66066	28.84582	28.83322	28.71836	28.76099	28.41656	28.78609	28.73898	28.71321	28.94501	28.81169	28.90836	28.81263	28.79324	28.89838	DDB_G0272118	ppp6c	pppd	protein phosphatase 6 catalytic subunit	Q9U9A3
24.33873	25.43633	25.38192	24.86942	25.07105	25.25294	25.44250	24.94773	24.94738	24.54610	24.63401	24.84070	21.25091	24.81656	22.91636	DDB_G0269186	snpC	gamma-SNAP	soluble NSF attachment protein gamma isoform	Q9U9R7
28.32549	28.08308	28.35180	28.11551	28.24704	28.24170	28.03306	28.08741	28.26768	27.78686	27.93948	28.16939	27.97453	28.05465	27.94005	DDB_G0280401	cypD	cyp3	cyclophilin D	Q9UA41
25.15855	25.31242	25.30535	25.43436	25.51882	25.56969	24.93682	25.51300	25.56315	24.88898	24.97063	25.45706	25.16773	25.09337	25.58492	DDB_G0292378	fhbA	DdFHa, DidiA	flavohemoglobin	Q9UAG7
26.12640	26.05799	25.75700	26.05425	25.94546	25.25286	25.95263	26.00147	25.89632	25.80099	25.58982	25.73427	25.68275	25.27372	25.71157	DDB_G0294050	mrps2	rps2	ribosomal protein S2, ribosomal protein S2, mitochondrial	Q9XPI7
26.97665	27.09525	26.81646	26.92923	26.81495	26.97799	26.96127	26.92342	26.88054	26.69387	26.84908	26.76288	26.86715	26.32500	26.79126	DDB_G0294046	mrps4	rps4, dia3	ribosomal protein S4, mitochondrial	Q9XPI8
31.57351	31.47304	31.40101	31.53889	31.50340	31.43658	31.67673	31.57091	31.58964	31.57520	31.58901	31.72574	31.43017	31.57725	31.65360	DDB_G0294012	atp1	NA	ATPase subunit 1, ATP synthase F1 alpha	Q9XPJ9
25.55307	25.35339	25.03583	26.02052	26.07569	25.60320	25.98605	25.90673	25.62571	25.93687	25.94415	25.52632	25.33261	25.78971	25.26027	DDB_G0274575	myoK	myoIG, myosin 1K heavy chain	myosin-K heavy chain	Q9XXV8
27.49898	27.54668	27.46311	27.36396	27.45537	27.53425	27.34515	27.37480	27.41291	27.24445	27.22266	27.18737	27.06444	27.16014	27.02304	DDB_G0268630	spsA	NA	spermidine synthase	Q9XY92
23.35682	23.05985	24.98564	21.46989	21.75854	21.44759	20.80153	21.44696	24.88063	24.34013	23.65752	21.42408	21.46193	23.69114	21.78594	DDB_G0294376	fcpA	DG1148, fcp1	putative CTD phosphatase	Q9XYL0
23.95721	24.06881	23.87148	23.94833	23.84982	23.97130	23.68518	24.26283	23.39183	21.54100	21.38727	22.51451	21.04844	22.44993	21.10914	DDB_G0289653	noxA	gp91phox, flavocytochrome b large subunit	superoxide-generating NADPH oxidase flavocytochrome A	Q9XYS3
27.49380	27.73671	27.51268	27.68268	27.85940	27.42319	27.52523	27.66982	27.49092	28.01368	27.94943	27.88971	28.07299	27.97467	28.06206	DDB_G0290263	pho2a	PP2A, PP2Ac, protein phosphatase 2A subunit C	protein phosphatase 2A catalytic subunit A	Q9XZE5
25.18401	25.24533	25.12709	25.19551	25.14348	25.12669	25.13349	25.19815	25.27545	25.37844	25.43259	25.31889	25.15260	25.39239	25.23685	DDB_G0267384	culB	NA	cullin B	Q9XZJ3
26.47001	26.46934	26.59433	26.56526	26.79360	26.63868	26.66554	26.67004	26.60886	26.64525	26.75679	26.64238	26.61148	26.16223	26.78417	DDB_G0272116	ppp4c	pppc, PP4C	protein phosphatase 4 catalytic subunit	Q9Y0B7
21.02049	25.21654	25.53887	21.15969	24.44416	24.22026	22.68248	23.20874	22.87294	21.28428	21.41308	21.34137	21.52501	21.43740	21.37053	DDB_G0285211	fadA	des5-1	delta 5 fatty acid desaturase	Q9Y1W0
24.56825	24.85442	24.68109	21.57321	21.27292	25.68459	21.22705	25.19882	24.83521	21.18871	20.84689	25.24799	25.24247	25.01682	25.03831	DDB_G0349043	DDB_G0349043	NA	NA	A0A2C9SN78
28.76388	29.20304	29.10094	28.98911	29.07147	29.23638	29.03174	29.07474	29.20141	28.93518	28.75915	29.20989	28.63902	28.87666	29.10704	DDB_G0268646	DDB_G0268646	NA	unknown	B0G0Y7
22.90248	21.40077	23.62358	22.70522	22.49566	22.28334	22.21654	22.28763	23.25971	23.95684	23.36955	23.39918	24.45083	23.56313	23.98976	DDB_G0270778	DDB_G0270778	NA	putative prolyl 4-hydroxylase alpha subunit	B0G0Z0
24.80206	24.89456	25.13628	24.92776	24.64946	24.44437	24.52163	24.99935	23.98852	23.94435	24.13654	24.70837	23.79477	24.67593	24.41373	DDB_G0270910	DDB_G0270910	NA	eukaryotic translation initiation factor 4E (eIF-4E) family protein	B0G0Z1
25.94436	25.90988	25.82265	25.75684	25.81963	26.08893	26.75840	25.79290	25.58096	26.84798	26.53158	26.45648	26.53325	25.97220	26.96202	DDB_G0295677	mpdu1	NA	transmembrane protein, cystinosin/ERS1p repeat-containing protein	B0G0Z6
26.86956	26.97215	27.03158	27.03424	27.02348	26.60406	26.78683	26.81873	26.82078	26.52232	26.31384	26.65080	26.35295	26.71596	26.61392	DDB_G0294597	DDB_G0294597	NA	beta-lactamase family protein	B0G0Z7
28.60966	28.30298	28.64181	28.56090	28.46399	28.49831	28.37256	28.32403	28.35483	28.41777	28.85810	28.49624	28.77226	28.19716	28.33196	DDB_G0272418	DDB_G0272418	NA	thioredoxin fold domain-containing protein	B0G106
27.65175	27.70266	28.03039	28.54858	28.29538	28.00417	28.76625	28.37458	28.52561	27.71590	27.91998	28.68818	26.64262	28.68909	28.15690	DDB_G0274237	DDB_G0274237	NA	DUF614 family protein	B0G108
