wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
3.014378e-05	2.892540e-05	1.345083e-05	3.496665e-05	3.044591e-05	2.764363e-05	2.752932e-05	2.493107e-05	3.151296e-05	2.212810e-05	2.012868e-05	2.630957e-05	2.351130e-05	2.169824e-05	2.664959e-05	DDB_G0268868	nat10	NA	putative N-acetyltransferase	Q55EJ3
2.953751e-05	2.504718e-05	2.121110e-05	7.548460e-06	3.983040e-06	1.695895e-05	3.968280e-06	1.604162e-05	1.284487e-05	1.390609e-05	1.779465e-05	2.056055e-05	1.229370e-05	2.353069e-05	2.950771e-05	DDB_G0269016	cyp524A1	NA	cytochrome P450 family protein	Q55EK2
1.520245e-04	1.440548e-04	1.765317e-04	1.420444e-04	1.584177e-04	1.469191e-04	1.426565e-04	1.477650e-04	1.325062e-04	1.562785e-04	1.419912e-04	1.458477e-04	1.477403e-04	1.681675e-04	1.390348e-04	DDB_G0269034	udkA	UDK, UK-UPRT	uridine kinase, uridine phosphokinase	Q55EL3
8.171001e-04	6.634894e-04	6.240613e-04	7.506758e-04	7.724627e-04	1.075959e-03	9.750930e-04	7.505865e-04	6.527332e-04	7.333170e-04	6.903773e-04	8.116623e-04	7.200883e-04	5.462736e-04	7.390048e-04	DDB_G0269086	DDB_G0269086	NA	alpha/beta hydrolase fold-1 domain-containing protein	Q55EQ3
1.187081e-05	7.950627e-06	6.261248e-06	8.072071e-06	1.146600e-05	4.860489e-06	8.297982e-06	5.039325e-06	4.808731e-06	8.618088e-06	2.974589e-06	7.283439e-06	2.455969e-06	3.623542e-06	4.237831e-06	DDB_G0268776	gatB	NA	glutamyl-tRNA(Gln) amidotransferase B subunit	Q55ER8
7.918759e-05	6.717351e-05	8.241278e-05	6.349563e-05	4.987099e-05	5.633531e-05	3.135919e-05	5.993402e-05	4.859031e-05	1.921191e-06	2.621818e-06	8.362969e-06	5.829204e-06	7.791173e-06	1.801640e-06	DDB_G0268760	rabQ	NA	Rab GTPase	Q55ET3
5.884419e-06	4.787874e-06	2.656292e-06	1.747134e-06	5.745898e-06	3.587536e-06	2.640858e-06	4.246248e-06	4.644404e-06	1.543926e-06	4.774438e-06	3.680738e-06	5.111053e-06	3.521756e-06	3.382885e-06	DDB_G0268742	DDB_G0268742	NA	NA	Q55EU7
2.466396e-05	4.610776e-05	7.275513e-05	3.276686e-05	4.918142e-05	6.797705e-05	4.607749e-05	4.140418e-05	5.223438e-05	5.342609e-05	4.043429e-05	4.946451e-05	5.330263e-05	2.163705e-05	5.468727e-05	DDB_G0268716	lsm5	NA	LSM (like-Sm) domain-containing protein, putative U6 small nuclear ribonucleoparticle-associated protein	Q55EX5
8.688703e-06	1.206224e-05	3.481122e-05	7.186907e-06	1.489314e-06	1.115048e-05	1.077667e-05	9.235589e-06	1.033958e-05	5.426579e-06	1.651135e-06	2.230390e-06	6.950473e-06	3.549564e-06	7.191642e-06	DDB_G0269062	DDB_G0269062	NA	DUF974 family protein	Q55EX6
1.319302e-05	2.380734e-05	2.075236e-05	1.233168e-05	2.109160e-05	2.293828e-05	2.186054e-05	2.003256e-05	1.742736e-05	9.609717e-06	2.043978e-05	2.631832e-05	1.753338e-05	2.561131e-05	1.925504e-05	DDB_G0268714	ctu2	NA	cytosolic thiouridylase subunit 2	Q55EX7
2.598583e-03	2.247944e-03	2.678383e-03	2.384554e-03	2.077785e-03	2.465924e-03	2.033283e-03	1.965606e-03	2.196681e-03	2.111158e-03	1.770738e-03	1.928747e-03	1.941434e-03	1.859385e-03	1.994333e-03	DDB_G0268948	DDB_G0268948	NA	putative SAM dependent methyltransferase	Q55EX9
2.122265e-06	1.112404e-05	6.062620e-06	7.418088e-06	9.638583e-06	1.598283e-05	5.437675e-06	8.712904e-06	9.092173e-06	8.957628e-06	1.494265e-05	1.126587e-05	9.751204e-06	2.876967e-06	8.600991e-06	DDB_G0268938	ube2w	NA	ubiquitin-conjugating enzyme E2W	Q55EY8
1.675282e-04	1.849256e-04	2.185177e-04	2.160173e-04	1.955261e-04	1.714098e-04	1.972816e-04	2.025479e-04	2.324396e-04	2.382499e-04	2.244547e-04	2.004696e-04	2.525898e-04	2.332746e-04	2.474239e-04	DDB_G0268702	copD	NA	coatomer protein complex delta subunit	Q55EZ6
7.568155e-04	6.658620e-04	6.224425e-04	6.427217e-04	6.477144e-04	6.825411e-04	7.054142e-04	5.952182e-04	6.111133e-04	5.745887e-04	5.771225e-04	7.244533e-04	5.375959e-04	6.800825e-04	6.728278e-04	DDB_G0268664	aatA	NA	aspartate aminotransferase, aspartate transaminase	Q55F21
1.411206e-04	1.532833e-04	1.325459e-04	1.272743e-04	1.324526e-04	1.176686e-04	1.112500e-04	1.229081e-04	1.173115e-04	1.015534e-04	1.153808e-04	1.088543e-04	1.070544e-04	9.980971e-05	1.036502e-04	DDB_G0268652	ippB	putative inositol-1,4-bisphosphate 1-phosphatase, inositol monophosphatase, 3'(2'),5'-bisphosphonucleoside 3'(2')-phosphohydrolase	inositol polyphosphate phosphatase B	Q55F34
2.936918e-06	1.958860e-06	2.593691e-06	2.667187e-06	2.722165e-06	2.388557e-06	6.003503e-06	2.772726e-06	2.743082e-06	1.823089e-05	1.749183e-05	1.211985e-05	4.502404e-06	1.464035e-05	9.639682e-06	DDB_G0268920	mef2A	srfC	MADS-box transcription factor Mef2A	Q55F37
5.711887e-04	5.135754e-04	5.833193e-04	5.686331e-04	5.340419e-04	6.258246e-04	4.972558e-04	5.878275e-04	6.279384e-04	4.592234e-04	5.692854e-04	5.964398e-04	5.104102e-04	5.510741e-04	4.985219e-04	DDB_G0269038	atp5D	atp16	ATP synthase F1 delta	Q55F42
9.315021e-06	1.743564e-06	2.608958e-06	1.689483e-05	2.810872e-06	2.936331e-06	2.028150e-06	1.843895e-06	2.144313e-06	1.660652e-05	2.201141e-05	1.219297e-05	1.747104e-05	4.131656e-06	1.215177e-05	DDB_G0268226	DDB_G0268226	NA	NA	Q55F75
1.834490e-04	1.887097e-04	1.901241e-04	1.976986e-04	1.962814e-04	1.914869e-04	1.904964e-04	1.871157e-04	1.976490e-04	1.961824e-04	1.975475e-04	1.987964e-04	2.328227e-04	2.115371e-04	2.099125e-04	DDB_G0268592	dlpA	NA	dynamin-like protein A	Q55F94
2.128600e-05	1.740157e-05	2.135754e-05	2.275640e-05	2.130263e-05	2.050743e-05	2.349536e-05	2.373180e-05	2.151579e-05	2.203237e-05	2.549235e-05	2.202614e-05	2.678539e-05	2.656155e-05	2.205867e-05	DDB_G0267410	pslA	NA	unknown	Q55FB8
1.692157e-04	1.597832e-04	1.569834e-04	1.494070e-04	1.584700e-04	3.710091e-04	1.902021e-04	1.768659e-04	1.728942e-04	1.758689e-04	2.046219e-04	1.764427e-04	2.481129e-04	1.789371e-04	2.335681e-04	DDB_G0268574	eIF4e	NA	eukaryotic translation initiation factor 4E	Q55FE0
4.566229e-05	4.556218e-05	5.606608e-05	5.343937e-05	4.743901e-05	5.689632e-05	4.274769e-05	5.485842e-05	4.952973e-05	4.990765e-05	4.093211e-05	4.499307e-05	4.699639e-05	4.507084e-05	3.810908e-05	DDB_G0268448	fam45	NA	FAM45 family protein	Q55FE3
1.979378e-04	2.142487e-04	1.755388e-04	1.986618e-04	1.890702e-04	2.032782e-04	1.781285e-04	1.604759e-04	1.757367e-04	1.702338e-04	1.381627e-04	1.414865e-04	1.388301e-04	1.545360e-04	1.395710e-04	DDB_G0268138	DDB_G0268138	gsta1, putative glutathione transferase	putative glutathione S-transferase alpha-1	Q55FF3
8.692474e-04	8.523106e-04	8.015271e-04	8.848281e-04	8.919143e-04	8.743788e-04	9.564186e-04	8.517896e-04	9.528637e-04	8.993956e-04	8.150386e-04	9.424280e-04	7.825452e-04	9.502834e-04	8.978896e-04	DDB_G0268104	gabT	ABAT, GABAT, GABA transaminase, GABA transferase	4-aminobutyrate aminotransferase	Q55FI1
2.400264e-04	2.485998e-04	2.419555e-04	2.873061e-04	2.703215e-04	2.555554e-04	2.307353e-04	2.520001e-04	2.419195e-04	2.651971e-04	2.597033e-04	2.670231e-04	2.372775e-04	2.772138e-04	2.516944e-04	DDB_G0268098	nop58	NOP5/NOP56 family protein	nucleolar protein 58	Q55FI4
1.461693e-05	1.259469e-05	1.448286e-05	1.409234e-05	1.200562e-05	1.461560e-05	1.320909e-05	1.467450e-05	1.602330e-05	1.353403e-05	1.467662e-05	1.437655e-05	1.238108e-05	1.883813e-05	1.510042e-05	DDB_G0268080	rpc3	polr3c	RNA polymerase III subunit	Q55FJ5
1.363658e-04	1.286089e-04	1.243165e-04	1.210382e-04	1.298867e-04	1.386947e-04	1.306063e-04	1.240291e-04	1.202487e-04	1.309337e-04	1.407494e-04	1.333344e-04	1.384223e-04	1.139684e-04	1.236390e-04	DDB_G0268068	rab6	NA	Rab GTPase	Q55FK2
2.017154e-04	2.566621e-04	2.805556e-04	1.897763e-04	2.246810e-04	2.510182e-04	1.982873e-04	2.072666e-04	1.874543e-04	1.682387e-04	1.620332e-04	1.765077e-04	1.410613e-04	1.448953e-04	1.681808e-04	DDB_G0268064	DDB_G0268064	NA	esterase/lipase/thioesterase domain-containing protein	Q55FK4
5.510715e-04	4.641174e-04	5.164678e-04	5.047373e-04	5.141942e-04	6.375626e-04	7.088920e-04	5.570217e-04	5.725419e-04	6.576363e-04	6.952936e-04	4.443720e-04	5.245516e-04	7.142668e-04	3.769924e-04	DDB_G0268058	alrC	NA	aldo-keto reductase	Q55FL3
8.251381e-05	7.077352e-05	7.469680e-05	8.403420e-05	7.474023e-05	7.256536e-05	8.582709e-05	7.824785e-05	7.938554e-05	8.562748e-05	9.178347e-05	7.658009e-05	7.600545e-05	1.128875e-04	7.914419e-05	DDB_G0268056	sptA	SPT	serine C-palmitoyltransferase subunit 1	Q55FL5
6.836056e-05	6.329107e-05	7.557230e-05	6.040024e-05	5.801764e-05	6.284766e-05	6.147203e-05	6.880938e-05	6.366236e-05	5.742339e-05	6.404354e-05	6.170846e-05	6.532402e-05	6.692456e-05	5.203802e-05	DDB_G0268048	DDB_G0268048	NA	UPF0172 protein	Q55FM0
4.626622e-04	4.110627e-04	4.982793e-04	5.827761e-04	5.069646e-04	5.425999e-04	6.035803e-04	5.766552e-04	5.965891e-04	6.909282e-04	7.311662e-04	5.988066e-04	7.266828e-04	6.215887e-04	5.244048e-04	DDB_G0268038	mtpn	V-1	myotrophin family protein	Q55FM5
4.272579e-05	5.785658e-05	7.364263e-05	4.812443e-05	5.891445e-05	5.017822e-05	4.399637e-05	4.903525e-05	4.508769e-05	5.998361e-05	3.827601e-05	5.836501e-05	3.118518e-05	4.633836e-05	4.959949e-05	DDB_G0268036	DDB_G0268036	NA	2,3-diketo-5-methylthio-1-phosphopentane enolase	Q55FM6
1.824235e-05	1.502544e-05	1.539455e-05	1.764172e-05	1.892678e-05	2.267659e-05	1.814058e-05	1.651459e-05	1.936710e-05	2.117231e-05	2.233796e-05	2.183017e-05	2.009377e-05	2.760631e-05	1.884621e-05	DDB_G0268024	hdaA	NA	histone deacetylase family protein, type-1 histone deacetylase	Q55FN5
1.808090e-04	1.682849e-04	1.831910e-04	1.725789e-04	1.783597e-04	1.791639e-04	1.495266e-04	1.613921e-04	1.720611e-04	1.274950e-04	1.317774e-04	1.492167e-04	1.080148e-04	1.532011e-04	1.423149e-04	DDB_G0268020	bkdB	BCKDHB, 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	branched-chain alpha-keto acid dehydrogenase E1 beta chain	Q55FN7
5.504117e-05	6.512407e-05	6.447563e-05	5.777378e-05	5.366702e-05	6.913842e-05	5.923288e-05	6.107462e-05	5.884130e-05	7.817113e-05	6.674746e-05	7.734912e-05	8.737536e-05	8.526223e-05	8.645766e-05	DDB_G0267444	phg1A	phg1	TM9 protein A	Q55FP0
3.615260e-05	3.258176e-05	2.109113e-05	2.449991e-05	3.231758e-05	2.018845e-05	2.640943e-05	3.133029e-05	3.127397e-05	3.174259e-05	2.832174e-05	2.176927e-05	2.703244e-05	4.783034e-05	2.469063e-05	DDB_G0268004	snrp70	NA	U1 small nuclear ribonucleoprotein 70 kDa protein	Q55FQ0
1.818228e-05	2.350019e-05	3.246106e-05	2.136220e-05	2.069325e-05	2.002783e-05	2.142789e-05	2.228590e-05	2.172306e-05	2.365852e-05	2.167460e-05	2.180425e-05	1.926402e-05	2.565971e-05	2.003595e-05	DDB_G0267984	DDB_G0267984	NA	peptidase M20 family protein, putative carboxypeptidase	Q55FR8
1.675634e-04	1.764694e-04	1.619575e-04	1.669462e-04	1.759965e-04	2.005320e-04	1.869249e-04	1.696507e-04	1.805990e-04	2.128148e-04	2.039321e-04	1.993746e-04	2.088808e-04	2.067470e-04	2.150199e-04	DDB_G0267982	copA	alpha-COP	WD40 repeat-containing protein, coatomer protein complex alpha subunit	Q55FR9
2.436337e-05	2.991738e-05	2.508549e-05	2.808841e-05	2.757597e-05	2.067471e-05	3.153057e-05	2.732026e-05	2.523882e-05	4.083497e-05	3.613486e-05	3.175217e-05	3.563244e-05	5.037768e-05	3.183831e-05	DDB_G0267978	krsB	Krs2	STE20 family protein kinase KrsB	Q55FS2
3.035403e-04	2.476760e-04	2.862708e-04	2.926203e-04	2.951179e-04	2.942722e-04	2.824980e-04	2.700311e-04	2.517577e-04	2.847744e-04	2.684263e-04	2.691299e-04	2.450171e-04	3.187828e-04	2.691090e-04	DDB_G0267966	pyd1	NA	dihydropyrimidine dehydrogenase	Q55FT1
1.458774e-05	1.462978e-05	1.491419e-05	1.553661e-06	6.691722e-06	2.458693e-06	1.045584e-05	1.040121e-05	8.276407e-06	2.554062e-06	9.617585e-06	1.077219e-05	8.241788e-06	3.394330e-06	6.326735e-06	DDB_G0267958	DDB_G0267958	NA	bromodomain-containing protein, SMAD/FHA domain-containing protein, BRD group protein	Q55FT8
5.685127e-05	5.707921e-05	4.717421e-05	4.397674e-05	6.440242e-05	3.418785e-05	6.126050e-05	5.887605e-05	5.362928e-05	4.330658e-05	3.874207e-05	5.317891e-05	4.833346e-05	5.166460e-05	3.915949e-05	DDB_G0267956	abiA	Abi2	component of SCAR regulatory complex	Q55FT9
9.039719e-05	9.198622e-05	1.006485e-04	8.546214e-05	9.892338e-05	1.119723e-04	8.739261e-05	9.610592e-05	9.617157e-05	1.076352e-04	1.124238e-04	9.796550e-05	1.008851e-04	1.019481e-04	1.211301e-04	DDB_G0267950	copE	epsilon-COP	coatomer protein complex epsilon subunit	Q55FU2
2.928890e-06	2.119725e-06	2.295865e-06	2.864951e-06	3.221441e-06	2.380536e-06	1.921094e-06	2.752516e-06	4.265789e-06	1.633931e-05	2.626501e-06	1.815663e-06	5.086465e-05	2.083570e-05	2.642957e-05	DDB_G0267934	fnkB	FNIPK-B	FNIP repeat-containing protein, protein kinase, STE group, FNIPK subfamily protein kinase	Q55FV4
1.960252e-05	1.626910e-05	9.846807e-06	1.311152e-05	1.668357e-05	1.879685e-05	1.262268e-05	9.847120e-06	1.114107e-05	2.589558e-06	2.064056e-06	2.590115e-06	1.654126e-06	2.265773e-06	3.310125e-06	DDB_G0267928	tmem144B	NA	transmembrane protein 144 B	Q55FV8
3.656968e-04	3.571892e-04	3.977518e-04	3.447951e-04	3.663428e-04	3.191420e-04	4.005210e-04	4.274813e-04	3.620509e-04	5.287597e-04	4.283760e-04	4.572311e-04	4.644083e-04	4.800628e-04	4.872668e-04	DDB_G0268538	psmA5	20S proteasome subunit alpha-5	proteasome subunit alpha type 5	Q55G04
7.535773e-05	1.054205e-04	1.046579e-04	7.064360e-05	8.967397e-05	7.330100e-05	8.969359e-05	8.899238e-05	1.133983e-04	9.493536e-05	5.958331e-05	9.353433e-05	7.478482e-05	7.712744e-05	9.246332e-05	DDB_G0268472	naprt	NAPRTase	nicotinate phosphoribosyltransferase-like protein	Q55G10
2.404924e-06	1.794872e-06	2.578360e-06	2.648545e-06	2.827435e-06	2.805535e-06	2.309378e-06	3.679081e-06	2.287884e-06	4.790657e-06	2.083296e-06	4.689869e-06	8.299225e-06	9.597982e-06	7.145333e-06	DDB_G0268374	dcd2B	NA	neutral/alkaline nonlysosomal ceramidase family protein	Q55G11
1.616301e-05	1.255812e-05	1.179582e-05	1.785905e-06	1.364990e-05	8.435690e-06	2.628878e-06	1.131957e-05	2.659240e-06	1.192606e-05	2.104758e-06	1.844507e-06	7.116988e-06	1.388335e-05	2.371945e-06	DDB_G0267852	DDB_G0267852	NA	maf family protein	Q55G28
3.922231e-05	4.213338e-05	4.256594e-05	3.772664e-05	3.656039e-05	3.739072e-05	2.992585e-05	3.509045e-05	3.234564e-05	2.825559e-05	3.091830e-05	2.803249e-05	2.425573e-05	3.102894e-05	2.560713e-05	DDB_G0267830	gemA	Miro, Ras-related GTPase	mitochondrial GTPase	Q55G45
6.395710e-05	4.998552e-05	4.463440e-05	4.224367e-05	3.784323e-05	2.431811e-05	2.608831e-05	2.419538e-05	3.223571e-05	8.708863e-06	1.567707e-05	1.137610e-05	2.139253e-06	9.797213e-06	3.978990e-06	DDB_G0267786	DDB_G0267786	NA	pleckstrin homology (PH) domain-containing protein	Q55G75
4.271205e-05	8.294023e-05	7.538712e-05	1.145334e-05	3.169760e-06	1.111017e-04	1.439244e-05	1.274298e-05	4.203885e-05	5.487730e-05	3.725666e-05	4.206015e-05	8.520764e-05	2.019944e-05	8.991152e-05	DDB_G0267446	cnbA	CNB	calcineurin B	Q55G87
2.503811e-05	2.282872e-05	4.049938e-05	3.097349e-05	3.007087e-05	2.049248e-05	2.359807e-05	2.786530e-05	2.838818e-05	2.152723e-05	2.521636e-05	1.378655e-05	1.465857e-06	1.779444e-05	1.602915e-05	DDB_G0268522	psmG3	NA	proteasome assembly chaperone 3	Q55G88
6.970955e-05	6.738604e-05	5.367005e-05	5.529462e-05	5.456363e-05	7.228957e-05	6.021678e-05	5.357529e-05	5.155833e-05	5.350518e-05	5.938915e-05	5.063899e-05	5.469443e-05	4.830604e-05	5.479398e-05	DDB_G0267768	DDB_G0267768	NA	metal-dependent protein hydrolase domain-containing protein	Q55G91
3.222430e-05	2.885110e-05	2.860846e-05	2.969771e-05	2.819467e-05	2.730995e-05	2.646749e-05	2.946196e-05	2.334873e-05	3.021114e-05	2.850274e-05	3.352011e-05	3.880947e-05	2.761496e-05	3.246308e-05	DDB_G0267730	dst2	DstB	STE20 family protein kinase Dst2	Q55GC2
7.559330e-06	6.842418e-06	7.897459e-06	9.742284e-06	7.415902e-06	2.763392e-06	7.895080e-06	8.313425e-06	6.506555e-06	4.919241e-06	7.747406e-06	7.118986e-06	4.428147e-06	3.852127e-06	2.285470e-06	DDB_G0267708	vps25	NA	vacuolar protein sorting 25	Q55GD9
1.652106e-04	1.688994e-04	1.481517e-04	1.626503e-04	1.668196e-04	1.835140e-04	1.904626e-04	1.623002e-04	1.826022e-04	1.779479e-04	1.750260e-04	1.893309e-04	1.508797e-04	2.078574e-04	1.895489e-04	DDB_G0267704	mcfT	slc25a21	mitochondrial substrate carrier family protein T	Q55GE2
5.829263e-06	4.835303e-06	2.790994e-06	5.043809e-06	3.162585e-06	2.000637e-06	8.025168e-06	6.250416e-06	7.996706e-06	2.739695e-06	1.576618e-06	5.271872e-06	2.189833e-06	4.895578e-06	3.194073e-06	DDB_G0267472	roco7	NA	protein kinase Roco7	Q55GE6
9.164811e-05	5.895469e-05	6.662773e-05	9.169557e-05	8.905367e-05	7.721004e-05	8.599997e-05	7.583200e-05	8.866909e-05	8.170361e-05	7.705754e-05	7.779378e-05	6.518670e-05	9.420422e-05	6.668965e-05	DDB_G0267688	cpnD	NA	phospholipid-binding protein, copine D	Q55GG1
9.781321e-06	1.734412e-05	1.804395e-05	1.736949e-05	2.033537e-05	1.102649e-05	1.865545e-05	1.097641e-05	1.763098e-05	1.740156e-05	7.554088e-06	1.408292e-05	8.843333e-06	1.145366e-05	1.981942e-05	DDB_G0267674	glcS	UDP-glucose-glycogen glucosyltransferase, glycogen synthetase, glycogen(starch) synthase, UDP-glycogen synthase	glycogen synthase	Q55GH4
5.133691e-05	5.410096e-05	5.232056e-05	5.267270e-05	5.456113e-05	5.546207e-05	5.070133e-05	5.830564e-05	5.673419e-05	5.717115e-05	5.395457e-05	5.904308e-05	5.308647e-05	6.830604e-05	6.415653e-05	DDB_G0267668	hspL	NA	heat shock protein Hsp20 domain-containing protein, putative alpha-crystallin-type heat shock protein	Q55GH8
1.972131e-04	2.062461e-04	1.948436e-04	2.089499e-04	1.966542e-04	2.229595e-04	1.876271e-04	2.097512e-04	2.115862e-04	2.393441e-04	2.780819e-04	2.631358e-04	2.898652e-04	2.627283e-04	2.607286e-04	DDB_G0267390	psmB6	DAPS-1, dapA, 20S proteasome subunit beta-6	proteasome subunit beta type 6	Q55GJ6
1.114022e-03	9.758241e-04	8.343827e-04	1.197001e-03	1.065867e-03	9.873927e-04	1.470776e-03	1.144568e-03	1.113552e-03	1.644495e-03	1.419129e-03	1.204807e-03	1.278909e-03	1.083037e-03	1.202241e-03	DDB_G0268302	rpl38	NA	S60 ribosomal protein L38	Q55GJ7
5.142898e-05	6.394817e-05	3.514571e-05	4.093922e-05	4.501691e-05	4.339274e-05	5.836761e-05	4.601149e-05	4.901452e-05	5.885119e-05	4.922571e-05	5.043495e-05	7.150881e-05	2.253070e-05	5.464723e-05	DDB_G0267622	srp9	NA	signal recognition particle 9 kDa subunit	Q55GL2
8.922454e-05	9.743531e-05	5.997758e-05	8.053042e-05	8.104017e-05	9.756382e-05	9.567346e-05	9.877091e-05	9.266222e-05	8.410402e-05	1.054159e-04	9.579407e-05	8.456977e-05	7.442478e-05	8.381090e-05	DDB_G0267594	pfdn2	NA	prefoldin beta-like domain containing protein, prefoldin subunit 2	Q55GN3
4.766209e-06	3.735754e-06	7.975152e-06	3.646928e-06	2.999513e-06	8.197885e-06	4.899852e-06	1.095741e-05	1.307303e-05	3.530184e-06	8.156994e-06	2.712939e-06	5.326663e-06	2.461134e-06	1.447082e-06	DDB_G0267588	pikI	PI5K	phosphatidylinositol phosphate kinase PikI	Q55GN6
7.786544e-06	1.730542e-06	5.565323e-06	7.747798e-06	3.084654e-06	7.467287e-06	8.218878e-06	5.778436e-06	8.629372e-06	8.657820e-06	5.920940e-06	4.357360e-06	3.266810e-06	7.700008e-06	5.966774e-06	DDB_G0267584	adcE	NA	LIM-type zinc finger-containing protein, arrestin domain-containing protein	Q55GN8
4.023658e-05	4.388474e-05	5.183529e-05	4.315668e-05	4.598710e-05	5.619390e-05	4.239201e-05	3.936249e-05	4.227677e-05	3.262488e-05	2.559574e-05	3.238814e-05	1.331817e-05	2.604334e-05	2.402891e-05	DDB_G0267568	gacO	RacGAP	RhoGAP domain-containing protein	Q55GP8
5.412650e-03	5.611895e-03	5.630550e-03	5.287296e-03	5.028123e-03	5.156591e-03	5.118677e-03	5.173363e-03	5.593324e-03	4.863093e-03	5.250275e-03	5.595857e-03	5.364209e-03	4.962693e-03	5.219500e-03	DDB_G0267420	sodA	SOD	superoxide dismutase	Q55GQ5
1.009242e-04	1.069823e-04	9.599088e-05	1.037402e-04	9.901662e-05	8.772164e-05	1.005949e-04	9.237448e-05	9.298934e-05	8.548369e-05	9.446622e-05	8.456789e-05	8.766353e-05	1.009470e-04	8.065667e-05	DDB_G0267560	uprt	NA	uracil phosphoribosyltransferase	Q55GQ6
7.038192e-05	5.941877e-05	2.855527e-05	7.018532e-05	8.497487e-05	8.046401e-05	6.034227e-05	7.129412e-05	7.263130e-05	4.626791e-05	7.661693e-05	5.189289e-05	6.443715e-05	3.576359e-05	5.557022e-05	DDB_G0268274	DDB_G0268274	NA	NA	Q55GR5
3.238002e-06	2.660560e-06	1.891723e-06	1.028743e-05	1.323632e-05	7.546741e-06	3.168340e-05	4.270255e-05	2.667429e-06	3.677853e-05	6.161075e-05	4.960900e-05	1.428881e-05	3.493086e-05	1.737841e-05	DDB_G0267470	dicB	NA	discoidin-inducing complex (DIC) protein	Q55GS3
1.946567e-04	2.061314e-04	1.969439e-04	2.009310e-04	2.019151e-04	2.559791e-04	1.745426e-04	2.501992e-04	2.100846e-04	2.394755e-04	2.445577e-04	2.176394e-04	3.087170e-04	1.793141e-04	2.670308e-04	DDB_G0267524	ssr3	TRAP-gamma	translocon-associated protein TRAP gamma subunit	Q55GT5
1.102607e-05	1.109559e-05	2.279832e-06	1.574439e-05	2.862181e-06	6.977424e-06	1.071365e-05	2.637118e-06	1.288389e-05	1.196743e-05	1.098096e-05	1.243348e-05	7.452924e-06	1.444194e-05	1.260976e-05	DDB_G0267512	DDB_G0267512	NA	peptidase M22 family protein	Q55GU1
5.824460e-05	5.432232e-05	5.236889e-05	5.835163e-05	5.011133e-05	3.219812e-05	5.291074e-05	5.957292e-05	6.222382e-05	4.672487e-05	5.746359e-05	5.650981e-05	5.845531e-05	4.802799e-05	4.910837e-05	DDB_G0268478	DDB_G0268478	NA	UPF0041 family protein	Q55GU3
7.700587e-05	6.971022e-05	6.321500e-05	6.613568e-05	7.030520e-05	6.760918e-05	5.982288e-05	6.121613e-05	5.961827e-05	5.572702e-05	5.505814e-05	5.062353e-05	5.190091e-05	6.204738e-05	4.588504e-05	DDB_G0267450	pakC	NA	p21-activated protein kinase, putative protein serine/threonine kinase, pleckstrin homology (PH) domain-containing protein, STE20 family protein kinase, PH domain-containing protein, protein kinase, STE group, PAKA subfamily protein kinase	Q55GV3
1.560147e-05	8.548853e-06	8.419798e-06	1.243837e-05	1.705030e-05	2.055934e-05	1.558630e-05	1.497807e-05	1.615065e-05	3.081411e-05	2.875128e-05	1.869305e-05	3.033696e-05	2.612180e-05	1.813638e-05	DDB_G0267490	ChLim	NA	LIM-type zinc finger-containing protein, calponin homology (CH) domain-containing protein	Q55GV9
2.184101e-04	1.280618e-04	2.311402e-04	1.663120e-04	1.160839e-04	1.711002e-04	1.329518e-04	1.565147e-04	1.173324e-04	1.152465e-04	1.099580e-04	1.421812e-04	1.014103e-04	1.296367e-04	1.107976e-04	DDB_G0267482	DDB_G0267482	NA	NA	Q55GW4
1.381661e-04	1.134290e-04	1.154470e-04	2.073299e-04	1.728367e-04	1.677434e-04	2.602491e-04	2.921019e-04	2.868236e-04	1.886887e-04	2.270016e-04	1.877136e-04	1.080063e-04	1.937337e-04	1.460085e-04	DDB_G0283095	DD3-3	NA	unknown	Q58A42
4.145824e-03	3.936302e-03	4.168804e-03	3.693262e-03	3.942472e-03	5.029238e-03	4.811692e-03	3.151096e-03	3.796924e-03	4.712719e-03	4.929530e-03	4.603176e-03	4.038728e-03	5.220839e-03	4.229879e-03	DDB_G0270658	acbA	NA	acyl-CoA binding protein AcbA	Q5FXM5
1.293949e-05	2.059961e-06	1.125654e-05	9.135650e-06	1.093692e-05	1.803529e-05	1.156799e-05	1.566427e-05	1.288599e-05	1.119965e-04	7.623870e-05	5.924243e-05	2.102249e-04	1.048336e-04	1.247166e-04	DDB_G0277001	cpiC	NA	cystatin A3, putative cysteine protease inhibitor	Q5R1U3
